id,place_id,code,name,normalized_query_name,full_name,level,province,city,county,town,collection_phase,priority,status,source_strategy,risk_flag,attempt_count,last_attempt_at,error,created_at,updated_at
next_origin:admin_street_pilot:ac77bbf15037f8fc0d163ba94eda4737fa9f396d,ac77bbf15037f8fc0d163ba94eda4737fa9f396d,110101001,东华门街道,东华门街道,北京市/市辖区/东城区/东华门街道,town,北京市,市辖区,东城区,东华门街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T05:52:15.924559+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:0c2cd7bbafec47f6fd50ee5fe2b8415192bb7397,0c2cd7bbafec47f6fd50ee5fe2b8415192bb7397,421002001,中山街道,中山街道,湖北省/荆州市/沙市区/中山街道,town,湖北省,荆州市,沙市区,中山街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:9f1dbff62d22c9d1400971521c464c07d210dd9f,9f1dbff62d22c9d1400971521c464c07d210dd9f,421002002,崇文街道,崇文街道,湖北省/荆州市/沙市区/崇文街道,town,湖北省,荆州市,沙市区,崇文街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:99294529982ce044e0c0bf61c19716617e46a0a5,99294529982ce044e0c0bf61c19716617e46a0a5,421002003,解放街道,解放街道,湖北省/荆州市/沙市区/解放街道,town,湖北省,荆州市,沙市区,解放街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:77fb80f33b0b79a23697178da794a042878fc292,77fb80f33b0b79a23697178da794a042878fc292,421002004,胜利街道,胜利街道,湖北省/荆州市/沙市区/胜利街道,town,湖北省,荆州市,沙市区,胜利街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:9f04e3c58bd16441793cb2b018896db4fbe5d5a2,9f04e3c58bd16441793cb2b018896db4fbe5d5a2,421002005,朝阳街道,朝阳街道,湖北省/荆州市/沙市区/朝阳街道,town,湖北省,荆州市,沙市区,朝阳街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:9ab45abb7750d3239393f45efef5e2534b636e9a,9ab45abb7750d3239393f45efef5e2534b636e9a,421002006,立新街道,立新街道,湖北省/荆州市/沙市区/立新街道,town,湖北省,荆州市,沙市区,立新街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:4e9041bdc3eb09c56b8083870e4de37205b476ee,4e9041bdc3eb09c56b8083870e4de37205b476ee,421003001,西城街道,西城街道,湖北省/荆州市/荆州区/西城街道,town,湖北省,荆州市,荆州区,西城街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:b7d9733a61716415227d20bc55b5378d1891f22d,b7d9733a61716415227d20bc55b5378d1891f22d,421003002,东城街道,东城街道,湖北省/荆州市/荆州区/东城街道,town,湖北省,荆州市,荆州区,东城街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:7dce914f6c715891bb86149a17ae7523856ed9a4,7dce914f6c715891bb86149a17ae7523856ed9a4,421003003,城南街道,城南街道,湖北省/荆州市/荆州区/城南街道,town,湖北省,荆州市,荆州区,城南街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:e9f7dafe85cb0c278116bdbc3876f8c961263166,e9f7dafe85cb0c278116bdbc3876f8c961263166,421003004,凤凰街道,凤凰街道,湖北省/荆州市/荆州区/凤凰街道,town,湖北省,荆州市,荆州区,凤凰街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:1ba384fdd9df58777f77be8bcf41252ad03a5932,1ba384fdd9df58777f77be8bcf41252ad03a5932,421003005,太湖港街道,太湖港街道,湖北省/荆州市/荆州区/太湖港街道,town,湖北省,荆州市,荆州区,太湖港街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:643b305e7e31b771cdb542dd3036ee12028d80e2,643b305e7e31b771cdb542dd3036ee12028d80e2,421071001,联合街道,联合街道,湖北省/荆州市/荆州经济技术开发区/联合街道,town,湖北省,荆州市,荆州经济技术开发区,联合街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:66d1494843cf370127c5f8604688ffe654dde387,66d1494843cf370127c5f8604688ffe654dde387,421071002,西湖街道,西湖街道,湖北省/荆州市/荆州经济技术开发区/西湖街道,town,湖北省,荆州市,荆州经济技术开发区,西湖街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:99073e8b6e5b907014c0e02e6f1562a81e195fb9,99073e8b6e5b907014c0e02e6f1562a81e195fb9,421071003,鱼农桥街道,鱼农桥街道,湖北省/荆州市/荆州经济技术开发区/鱼农桥街道,town,湖北省,荆州市,荆州经济技术开发区,鱼农桥街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:7f38c930bd8191bfdf49d955858ad978baf4b4e2,7f38c930bd8191bfdf49d955858ad978baf4b4e2,421081001,绣林街道,绣林街道,湖北省/荆州市/石首市/绣林街道,town,湖北省,荆州市,石首市,绣林街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:c61d7a432100886d29cac26988d05ee7bcec9dc7,c61d7a432100886d29cac26988d05ee7bcec9dc7,421081002,笔架山街道,笔架山街道,湖北省/荆州市/石首市/笔架山街道,town,湖北省,荆州市,石首市,笔架山街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:18df421e607004ad79e34fbc38bcb399389febb9,18df421e607004ad79e34fbc38bcb399389febb9,421083001,新堤街道,新堤街道,湖北省/荆州市/洪湖市/新堤街道,town,湖北省,荆州市,洪湖市,新堤街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:181c2bccaae34fe1767214320ed9551af7b5cb9e,181c2bccaae34fe1767214320ed9551af7b5cb9e,421083002,滨湖街道,滨湖街道,湖北省/荆州市/洪湖市/滨湖街道,town,湖北省,荆州市,洪湖市,滨湖街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:5407165fae0fb074d2904bd7a1c37d18158272dd,5407165fae0fb074d2904bd7a1c37d18158272dd,421087001,新江口街道,新江口街道,湖北省/荆州市/松滋市/新江口街道,town,湖北省,荆州市,松滋市,新江口街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:effd5c799b58340cd18c5cf8bc19127761cb2bd7,effd5c799b58340cd18c5cf8bc19127761cb2bd7,421087002,乐乡街道,乐乡街道,湖北省/荆州市/松滋市/乐乡街道,town,湖北省,荆州市,松滋市,乐乡街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:8e0a0d4672d93ec940a9c595f3b9a9492f9bf67b,8e0a0d4672d93ec940a9c595f3b9a9492f9bf67b,421102001,赤壁街道,赤壁街道,湖北省/黄冈市/黄州区/赤壁街道,town,湖北省,黄冈市,黄州区,赤壁街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:b4cb0fe4de0edfd209c6e5902326039d476caac3,b4cb0fe4de0edfd209c6e5902326039d476caac3,421102002,东湖街道,东湖街道,湖北省/黄冈市/黄州区/东湖街道,town,湖北省,黄冈市,黄州区,东湖街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:27366913458bfd5215fc97a1ee0639414964d39f,27366913458bfd5215fc97a1ee0639414964d39f,421102003,禹王街道,禹王街道,湖北省/黄冈市/黄州区/禹王街道,town,湖北省,黄冈市,黄州区,禹王街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:d582115e8453c5ca4a813b947965dbb64eca1d61,d582115e8453c5ca4a813b947965dbb64eca1d61,421102004,南湖街道,南湖街道,湖北省/黄冈市/黄州区/南湖街道,town,湖北省,黄冈市,黄州区,南湖街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:77cc595a52cef8f0c09081306d1b4edcec1ce037,77cc595a52cef8f0c09081306d1b4edcec1ce037,421102005,西湖街道,西湖街道,湖北省/黄冈市/黄州区/西湖街道,town,湖北省,黄冈市,黄州区,西湖街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:7fff3091efd1a2e77447ee2fbc2aac3f488a5336,7fff3091efd1a2e77447ee2fbc2aac3f488a5336,421181001,龙池桥街道,龙池桥街道,湖北省/黄冈市/麻城市/龙池桥街道,town,湖北省,黄冈市,麻城市,龙池桥街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:088d20e69c9d90eda037ba8f19cb09631225ea2e,088d20e69c9d90eda037ba8f19cb09631225ea2e,421181002,鼓楼街道,鼓楼街道,湖北省/黄冈市/麻城市/鼓楼街道,town,湖北省,黄冈市,麻城市,鼓楼街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:e8b1db6e221556b6bfed017b20d737f833fbbb83,e8b1db6e221556b6bfed017b20d737f833fbbb83,421181003,南湖街道,南湖街道,湖北省/黄冈市/麻城市/南湖街道,town,湖北省,黄冈市,麻城市,南湖街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:1a32f446cf42df3e27a9cd090bd31e6d3f362b6f,1a32f446cf42df3e27a9cd090bd31e6d3f362b6f,421182001,武穴街道,武穴街道,湖北省/黄冈市/武穴市/武穴街道,town,湖北省,黄冈市,武穴市,武穴街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:48bc069bd74068c2c38fd8d746074d5a51b69e15,48bc069bd74068c2c38fd8d746074d5a51b69e15,421182002,刊江街道,刊江街道,湖北省/黄冈市/武穴市/刊江街道,town,湖北省,黄冈市,武穴市,刊江街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:ac1eed5ddd04dde6967a2630c75e662cfc46f96b,ac1eed5ddd04dde6967a2630c75e662cfc46f96b,421182003,田镇街道,田镇街道,湖北省/黄冈市/武穴市/田镇街道,town,湖北省,黄冈市,武穴市,田镇街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:ac0079c435de3440e57d07fac2d85f93ee42ab4f,ac0079c435de3440e57d07fac2d85f93ee42ab4f,421182004,万丈湖街道,万丈湖街道,湖北省/黄冈市/武穴市/万丈湖街道,town,湖北省,黄冈市,武穴市,万丈湖街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:677c2263558e2ec9494b0c3e717596f5fd9c539d,677c2263558e2ec9494b0c3e717596f5fd9c539d,421202001,温泉街道,温泉街道,湖北省/咸宁市/咸安区/温泉街道,town,湖北省,咸宁市,咸安区,温泉街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:93c84a084acae3bf8280f990866eea8057309162,93c84a084acae3bf8280f990866eea8057309162,421202002,浮山街道,浮山街道,湖北省/咸宁市/咸安区/浮山街道,town,湖北省,咸宁市,咸安区,浮山街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:0c8e45f4b292430e259b12456deb622046e11192,0c8e45f4b292430e259b12456deb622046e11192,421202003,永安街道,永安街道,湖北省/咸宁市/咸安区/永安街道,town,湖北省,咸宁市,咸安区,永安街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:0908918f8fd04d5539eee39546df8bcb11abe528,0908918f8fd04d5539eee39546df8bcb11abe528,421281001,蒲圻街道,蒲圻街道,湖北省/咸宁市/赤壁市/蒲圻街道,town,湖北省,咸宁市,赤壁市,蒲圻街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:ff2a15f83c110dcff2be75e625cb723f448453b3,ff2a15f83c110dcff2be75e625cb723f448453b3,421281002,赤马港街道,赤马港街道,湖北省/咸宁市/赤壁市/赤马港街道,town,湖北省,咸宁市,赤壁市,赤马港街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:0dd1ac2dbefbb311af0e24c8d896926e75df9ed3,0dd1ac2dbefbb311af0e24c8d896926e75df9ed3,421281003,陆水湖街道,陆水湖街道,湖北省/咸宁市/赤壁市/陆水湖街道,town,湖北省,咸宁市,赤壁市,陆水湖街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:9471537199e4c81adc6a28204447bc6dcb50969f,9471537199e4c81adc6a28204447bc6dcb50969f,421303001,西城街道,西城街道,湖北省/随州市/曾都区/西城街道,town,湖北省,随州市,曾都区,西城街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:4a15cea428f7184123531320a5f0ff6453d8c9e1,4a15cea428f7184123531320a5f0ff6453d8c9e1,421303002,东城街道,东城街道,湖北省/随州市/曾都区/东城街道,town,湖北省,随州市,曾都区,东城街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:d52d79fa6c6b06879f938e86fa446e1c984b2229,d52d79fa6c6b06879f938e86fa446e1c984b2229,421303003,南郊街道,南郊街道,湖北省/随州市/曾都区/南郊街道,town,湖北省,随州市,曾都区,南郊街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:891bbf9aa0602e79c92aa7c715a7878aec98297e,891bbf9aa0602e79c92aa7c715a7878aec98297e,421303004,北郊街道,北郊街道,湖北省/随州市/曾都区/北郊街道,town,湖北省,随州市,曾都区,北郊街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:ade03673bd6e6f8c2f4186c5066e4c7fd668f6d2,ade03673bd6e6f8c2f4186c5066e4c7fd668f6d2,421303005,涢水街道,涢水街道,湖北省/随州市/曾都区/涢水街道,town,湖北省,随州市,曾都区,涢水街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:2803f4e824736fdb5b35e655be22cb23fc77f765,2803f4e824736fdb5b35e655be22cb23fc77f765,421381001,应山街道,应山街道,湖北省/随州市/广水市/应山街道,town,湖北省,随州市,广水市,应山街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:a6278f93bab6c26e17f603b333be582c9f668b2d,a6278f93bab6c26e17f603b333be582c9f668b2d,421381002,十里街道,十里街道,湖北省/随州市/广水市/十里街道,town,湖北省,随州市,广水市,十里街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:5a0a563038bc7bd33b73de411adf16cd28553437,5a0a563038bc7bd33b73de411adf16cd28553437,421381003,广水街道,广水街道,湖北省/随州市/广水市/广水街道,town,湖北省,随州市,广水市,广水街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:de6d3c90660553847fb1167c059d7fb6c7216188,de6d3c90660553847fb1167c059d7fb6c7216188,421381004,城郊街道,城郊街道,湖北省/随州市/广水市/城郊街道,town,湖北省,随州市,广水市,城郊街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:e3bffd248aad724cde661c08fdf6a16a5e394b58,e3bffd248aad724cde661c08fdf6a16a5e394b58,422801001,舞阳坝街道,舞阳坝街道,湖北省/恩施土家族苗族自治州/恩施市/舞阳坝街道,town,湖北省,恩施土家族苗族自治州,恩施市,舞阳坝街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:a5c75d82e11a2fbfe7c3a05e2e0e87507cfc7f41,a5c75d82e11a2fbfe7c3a05e2e0e87507cfc7f41,422801002,六角亭街道,六角亭街道,湖北省/恩施土家族苗族自治州/恩施市/六角亭街道,town,湖北省,恩施土家族苗族自治州,恩施市,六角亭街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:b4f96969c487e204fb83366b0a6b471d515e8fca,b4f96969c487e204fb83366b0a6b471d515e8fca,422801003,小渡船街道,小渡船街道,湖北省/恩施土家族苗族自治州/恩施市/小渡船街道,town,湖北省,恩施土家族苗族自治州,恩施市,小渡船街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:0a8b07d06d946e178249d6247c241f9e8a79ac41,0a8b07d06d946e178249d6247c241f9e8a79ac41,422801004,七里坪街道,七里坪街道,湖北省/恩施土家族苗族自治州/恩施市/七里坪街道,town,湖北省,恩施土家族苗族自治州,恩施市,七里坪街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:07a595a2ed436ef51ca89ea1281c9f92b54e7596,07a595a2ed436ef51ca89ea1281c9f92b54e7596,422801005,金子坝街道,金子坝街道,湖北省/恩施土家族苗族自治州/恩施市/金子坝街道,town,湖北省,恩施土家族苗族自治州,恩施市,金子坝街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:7977692f94bbbcdbfa7cc2c1449531f4595a6201,7977692f94bbbcdbfa7cc2c1449531f4595a6201,422802001,都亭街道,都亭街道,湖北省/恩施土家族苗族自治州/利川市/都亭街道,town,湖北省,恩施土家族苗族自治州,利川市,都亭街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:93af148cdf9ace320c68e989c66fea8aadcdfa3c,93af148cdf9ace320c68e989c66fea8aadcdfa3c,422802002,东城街道,东城街道,湖北省/恩施土家族苗族自治州/利川市/东城街道,town,湖北省,恩施土家族苗族自治州,利川市,东城街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:fc32571f1daee891bd2abc01353579d0f9c5eea3,fc32571f1daee891bd2abc01353579d0f9c5eea3,429004001,沙嘴街道,沙嘴街道,湖北省/省直辖县级行政区划/仙桃市/沙嘴街道,town,湖北省,省直辖县级行政区划,仙桃市,沙嘴街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:515fb95b3438d090e717d45c53f99710a22535e0,515fb95b3438d090e717d45c53f99710a22535e0,429004002,干河街道,干河街道,湖北省/省直辖县级行政区划/仙桃市/干河街道,town,湖北省,省直辖县级行政区划,仙桃市,干河街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:64bc389095ce0c75ffce0f7cb72f839ba7400758,64bc389095ce0c75ffce0f7cb72f839ba7400758,429004003,龙华山街道,龙华山街道,湖北省/省直辖县级行政区划/仙桃市/龙华山街道,town,湖北省,省直辖县级行政区划,仙桃市,龙华山街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:5a4157d5fca1f31081c37458ac2fd730a4ce5f51,5a4157d5fca1f31081c37458ac2fd730a4ce5f51,429004004,杜湖街道,杜湖街道,湖北省/省直辖县级行政区划/仙桃市/杜湖街道,town,湖北省,省直辖县级行政区划,仙桃市,杜湖街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:b123bc2dacf0a5da1a41657a6d18d03114cb7517,b123bc2dacf0a5da1a41657a6d18d03114cb7517,429005001,园林街道,园林街道,湖北省/省直辖县级行政区划/潜江市/园林街道,town,湖北省,省直辖县级行政区划,潜江市,园林街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:5d783409b826bcf2cf5686c7416d9f0421f1843c,5d783409b826bcf2cf5686c7416d9f0421f1843c,429005002,杨市街道,杨市街道,湖北省/省直辖县级行政区划/潜江市/杨市街道,town,湖北省,省直辖县级行政区划,潜江市,杨市街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:fdee5cfc0edcaf4e750f274d3c7acfcec875ab2c,fdee5cfc0edcaf4e750f274d3c7acfcec875ab2c,429005003,周矶街道,周矶街道,湖北省/省直辖县级行政区划/潜江市/周矶街道,town,湖北省,省直辖县级行政区划,潜江市,周矶街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:f9aa2b9cba29cab28f635f0cb32a43826b793c24,f9aa2b9cba29cab28f635f0cb32a43826b793c24,429005004,广华寺街道,广华寺街道,湖北省/省直辖县级行政区划/潜江市/广华寺街道,town,湖北省,省直辖县级行政区划,潜江市,广华寺街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:0226a4fee261ea9a09da0a5468ee34f7d05eaaf5,0226a4fee261ea9a09da0a5468ee34f7d05eaaf5,429005005,泰丰街道,泰丰街道,湖北省/省直辖县级行政区划/潜江市/泰丰街道,town,湖北省,省直辖县级行政区划,潜江市,泰丰街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:6abb29f5f546c6949a0cf3c99ff19709e9150cd2,6abb29f5f546c6949a0cf3c99ff19709e9150cd2,429005006,高场街道,高场街道,湖北省/省直辖县级行政区划/潜江市/高场街道,town,湖北省,省直辖县级行政区划,潜江市,高场街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
